business_name,address,phone,category,neighborhood,google_maps_url,website_url,quality_score,platform,est_monthly_cost,pain_points,priority_rank,outreach_doc_ready,place_id,rating,user_ratings_total
"Holly Dwyer, PTA","7315 N Oracle Rd, Tucson, AZ 85704, USA",+1 520-293-5551,physiotherapist,casas-adobes,https://maps.google.com/?q=Holly%20Dwyer%2C%20PTA%207315%20N%20Oracle%20Rd%2C%20Tucson%2C%20AZ%2085704%2C%20USA,,1,,0,no website,239,false,ChIJzW0caJ5z1oYRHkcPWl-iEPQ,,
ProActive Physical Therapy,"7601 N Oracle Rd #101, Oro Valley, AZ 85704, USA",+1 520-293-5551,physiotherapist,casas-adobes,https://maps.google.com/?q=ProActive%20Physical%20Therapy%207601%20N%20Oracle%20Rd%20%23101%2C%20Oro%20Valley%2C%20AZ%2085704%2C%20USA,https://proactivept.com/location/north-central-tucson/,2,,0,has website,240,false,ChIJY0kqRkZz1oYRisvNzqy7jNQ,4.9,106
Apex Tailoring Studio,"7475 N La Cholla Blvd #418, Tucson, AZ 85741, USA",+1 520-639-6672,clothing_store,casas-adobes,https://maps.google.com/?q=Apex%20Tailoring%20Studio%207475%20N%20La%20Cholla%20Blvd%20%23418%2C%20Tucson%2C%20AZ%2085741%2C%20USA,https://www.apextailoringstudio.com/,2,,0,has website,242,false,ChIJCe1EFgR11oYRbRtGQ9L-GRI,4.9,9
True Me Inspire,"2840 W Ina Rd Apt 144, Tucson, AZ 85741, USA",+1 520-309-0456,clothing_store,casas-adobes,https://maps.google.com/?q=True%20Me%20Inspire%202840%20W%20Ina%20Rd%20Apt%20144%2C%20Tucson%2C%20AZ%2085741%2C%20USA,https://www.truemeinspire.com/,2,,0,has website,244,false,ChIJbfx5Ypx11oYReqG8_qwr0yc,5,11
My Malonda Boutique,"3275 W Ina Rd Suite 269, Tucson, AZ 85741, USA",+1 520-860-5123,clothing_store,casas-adobes,https://maps.google.com/?q=My%20Malonda%20Boutique%203275%20W%20Ina%20Rd%20Suite%20269%2C%20Tucson%2C%20AZ%2085741%2C%20USA,,1,,0,no website,246,false,ChIJ-YlMASJ11oYRbZfNMaeya4c,,
MWFLAVOR LLC,"3080 W Windsor Crest Pl, Tucson, AZ 85742, USA",+1 520-349-6081,clothing_store,casas-adobes,https://maps.google.com/?q=MWFLAVOR%20LLC%203080%20W%20Windsor%20Crest%20Pl%2C%20Tucson%2C%20AZ%2085742%2C%20USA,,1,,0,no website,247,false,ChIJ-VUBlF0L1oYRQWU9il_zj6Q,,
Blessingdales Boutique,"3725 W Ina Rd Suite 100, Tucson, AZ 85741, USA",+1 520-572-6301,clothing_store,casas-adobes,https://maps.google.com/?q=Blessingdales%20Boutique%203725%20W%20Ina%20Rd%20Suite%20100%2C%20Tucson%2C%20AZ%2085741%2C%20USA,https://tcaz.org/get-involved/thrift-stores/?utm_source=gbp&utm_medium=organic,2,,0,has website,248,false,ChIJYZ76ndV01oYR9w6u32uPOJ4,4.5,20
Bulldog Customs LLC,"3701 W Starburst Dr, Tucson, AZ 85741, USA",+1 520-370-4017,clothing_store,casas-adobes,https://maps.google.com/?q=Bulldog%20Customs%20LLC%203701%20W%20Starburst%20Dr%2C%20Tucson%2C%20AZ%2085741%2C%20USA,https://www.facebook.com/BulldogCustoms?mibextid=ZbWKwL,2,,0,has website,249,false,ChIJw7Dv9XB11oYRwvNuU_NHh0Q,5,1
Prestige clothing,"1616 W Sunridge Dr, Tucson, AZ 85704, USA",,clothing_store,casas-adobes,https://maps.google.com/?q=Prestige%20clothing%201616%20W%20Sunridge%20Dr%2C%20Tucson%2C%20AZ%2085704%2C%20USA,,1,,0,no website,251,false,ChIJUdH-hfgL1oYRgtJQsCqnkL4,,
Tally Anne's Fashion Closet,"7229 N Thornydale Rd # 137, Tucson, AZ 85741, USA",+1 520-488-2344,clothing_store,casas-adobes,https://maps.google.com/?q=Tally%20Anne%27s%20Fashion%20Closet%207229%20N%20Thornydale%20Rd%20%23%20137%2C%20Tucson%2C%20AZ%2085741%2C%20USA,http://www.tallyannes.com/,2,,0,has website,252,false,ChIJpe9QzdN11oYRv2oi16Hpbjg,4.3,3
AR Workshop Tucson,"7119 N Oracle Rd, Tucson, AZ 85704, USA",+1 520-339-6677,clothing_store,casas-adobes,https://maps.google.com/?q=AR%20Workshop%20Tucson%207119%20N%20Oracle%20Rd%2C%20Tucson%2C%20AZ%2085704%2C%20USA,https://www.arworkshop.com/tucson,2,,0,has website,254,false,ChIJr5vaqQVz1oYR-RZJZdhR-eQ,5,42
Road Runner Sports,"7113 N Oracle Rd, Tucson, AZ 85704, USA",+1 520-653-5306,clothing_store,casas-adobes,https://maps.google.com/?q=Road%20Runner%20Sports%207113%20N%20Oracle%20Rd%2C%20Tucson%2C%20AZ%2085704%2C%20USA,https://stores.roadrunnersports.com/az/tucson/running-shoe-store-306.html?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_term=306,2,,0,has website,256,false,ChIJOZNzwUpz1oYR3VjH-t7dxGY,4.9,108
Loop Jean Company,"7047 N Oracle Rd, Tucson, AZ 85704, USA",+1 520-219-9785,clothing_store,casas-adobes,https://maps.google.com/?q=Loop%20Jean%20Company%207047%20N%20Oracle%20Rd%2C%20Tucson%2C%20AZ%2085704%2C%20USA,http://www.loopjeancompany.com/,2,,0,has website,257,false,ChIJ1T2LKkFz1oYR0FAfEn45TrI,4.7,26
Talbots,"Casas Adobes, Plaza, 7047 N Oracle Rd, Tucson, AZ 85704, USA",+1 520-333-4102,clothing_store,casas-adobes,https://maps.google.com/?q=Talbots%20Casas%20Adobes%2C%20Plaza%2C%207047%20N%20Oracle%20Rd%2C%20Tucson%2C%20AZ%2085704%2C%20USA,https://www.talbots.com/store?StoreID=01272&cmp=seo-gmb-local&utm_source=gmb&utm_medium=seo&utm_campaign=local,2,,0,has website,258,false,ChIJW_NxuhJz1oYRlO4CeczQFqA,3.8,19
J.McLaughlin,"7039 N Oracle Rd, Tucson, AZ 85704, USA",+1 520-492-7710,clothing_store,casas-adobes,https://maps.google.com/?q=J.McLaughlin%207039%20N%20Oracle%20Rd%2C%20Tucson%2C%20AZ%2085704%2C%20USA,https://www.jmclaughlin.com/pages/store-locator-az-tucson,2,,0,has website,259,false,ChIJmx21u_9z1oYRWXgdrYhqPio,5,2
Jewelry & Watch Shop,"7250 N La Cholla Blvd Suite 178, Tucson, AZ 85741, USA",+1 520-955-9590,jewelry_store,casas-adobes,https://maps.google.com/?q=Jewelry%20%26%20Watch%20Shop%207250%20N%20La%20Cholla%20Blvd%20Suite%20178%2C%20Tucson%2C%20AZ%2085741%2C%20USA,http://www.jewelryandwatch.shop/,2,,0,has website,260,false,ChIJUz4Lr7N01oYRL_STR8N32dw,4.6,150
RED SHELL VENUE AT TUCSON GEM SHOW,"3434 W Sophia St, Tucson, AZ 85741, USA",,jewelry_store,casas-adobes,https://maps.google.com/?q=RED%20SHELL%20VENUE%20AT%20TUCSON%20GEM%20SHOW%203434%20W%20Sophia%20St%2C%20Tucson%2C%20AZ%2085741%2C%20USA,,1,,0,no website,261,false,ChIJx85hDAAL1oYRgdSanorrRb8,,
Wire N Wrap Jewelry by KG,"3600 W Orange Grove Rd Site 128, Tucson, AZ 85741, USA",+1 970-216-3392,jewelry_store,casas-adobes,https://maps.google.com/?q=Wire%20N%20Wrap%20Jewelry%20by%20KG%203600%20W%20Orange%20Grove%20Rd%20Site%20128%2C%20Tucson%2C%20AZ%2085741%2C%20USA,https://www.wirenstonejewelrybykg.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=2566192889820733610,2,,0,has website,262,false,ChIJpS4g6Vh11oYRJ0u63fKGj9g,,
Caldwell Jewelers & Appraisers,"7225 N Oracle Rd Suite 204, Tucson, AZ 85704, USA",+1 520-742-3687,jewelry_store,casas-adobes,https://maps.google.com/?q=Caldwell%20Jewelers%20%26%20Appraisers%207225%20N%20Oracle%20Rd%20Suite%20204%2C%20Tucson%2C%20AZ%2085704%2C%20USA,https://caldwelljewelers.net/,2,,0,has website,263,false,ChIJIRo1-EZz1oYRTp3bFCfpWWQ,3.9,16
Hilari Marks,"7057 N Oracle Rd, Tucson, AZ 85704, USA",+1 520-575-8028,jewelry_store,casas-adobes,https://maps.google.com/?q=Hilari%20Marks%207057%20N%20Oracle%20Rd%2C%20Tucson%2C%20AZ%2085704%2C%20USA,,1,,0,no website,264,false,ChIJM7mVzkZz1oYRgwmwrB7jTBA,,
Park Avenue Jewelers,"7029 N Oracle Rd, Tucson, AZ 85704, USA",+1 520-579-3040,jewelry_store,casas-adobes,https://maps.google.com/?q=Park%20Avenue%20Jewelers%207029%20N%20Oracle%20Rd%2C%20Tucson%2C%20AZ%2085704%2C%20USA,http://parkavejewelers.com/,2,,0,has website,265,false,ChIJFW_JXN8K1oYRZFtsIJsNBko,4.7,68
Chico's,"7003 N Oracle Rd Sp C, Tucson, AZ 85704, USA",+1 520-797-1200,jewelry_store,casas-adobes,https://maps.google.com/?q=Chico%27s%207003%20N%20Oracle%20Rd%20Sp%20C%2C%20Tucson%2C%20AZ%2085704%2C%20USA,https://www.chicos.com/locations/us/az/tucson/7003-n-oracle-rd/,2,,0,has website,266,false,ChIJV_DO9DOHhYARvadRW0dyj8A,4.5,50
Sheffield's Diamonds Jewelry Store,"7619 N Oracle Rd Suite 125, Oro Valley, AZ 85704, USA",+1 520-744-3443,jewelry_store,casas-adobes,https://maps.google.com/?q=Sheffield%27s%20Diamonds%20Jewelry%20Store%207619%20N%20Oracle%20Rd%20Suite%20125%2C%20Oro%20Valley%2C%20AZ%2085704%2C%20USA,http://www.sheffieldsdiamonds.com/,2,,0,has website,267,false,ChIJG3ibmUlz1oYRclbdYssPk14,4.8,187
Spirit’s Child Metaphysical Gift Store,"3870 W River Rd Suite 120, Tucson, AZ 85741, USA",+1 520-744-4402,jewelry_store,casas-adobes,https://maps.google.com/?q=Spirit%E2%80%99s%20Child%20Metaphysical%20Gift%20Store%203870%20W%20River%20Rd%20Suite%20120%2C%20Tucson%2C%20AZ%2085741%2C%20USA,https://www.spiritschild.com/,2,,0,has website,268,false,ChIJ4V9sMP511oYRHUJVIQBk0Yw,4.9,73
koala-t cut gems,"5621 N La Cholla Blvd, Tucson, AZ 85741, USA",+1 520-887-7299,jewelry_store,casas-adobes,https://maps.google.com/?q=koala-t%20cut%20gems%205621%20N%20La%20Cholla%20Blvd%2C%20Tucson%2C%20AZ%2085741%2C%20USA,https://koala1t1cut1gems.wordpress.com/,2,,0,has website,269,false,ChIJd40kGY901oYRfcoCFv1aLNo,2.8,4
Crystals,"Marana, AZ 85741, USA",,jewelry_store,casas-adobes,https://maps.google.com/?q=Crystals%20Marana%2C%20AZ%2085741%2C%20USA,,1,,0,no website,270,false,ChIJ-8ETH9901oYRQ83XQDSWgTo,5,2
Desert View Silver,"7090 N Oracle Rd #178, Tucson, AZ 85704, USA",,jewelry_store,casas-adobes,https://maps.google.com/?q=Desert%20View%20Silver%207090%20N%20Oracle%20Rd%20%23178%2C%20Tucson%2C%20AZ%2085704%2C%20USA,https://desertviewsilver.com/,2,,0,has website,271,false,ChIJ-b5vIM1z1oYRjonq1v-gzFE,5,8
Goldline Fine Jewelers,"4231 W Ina Rd #121, Tucson, AZ 85741, USA",+1 520-744-3700,jewelry_store,casas-adobes,https://maps.google.com/?q=Goldline%20Fine%20Jewelers%204231%20W%20Ina%20Rd%20%23121%2C%20Tucson%2C%20AZ%2085741%2C%20USA,http://goldlinejewelers.wordpress.com/,2,,0,has website,272,false,ChIJF9a0rUdz1oYRqevsvxlxGCg,4.7,42
T.J. Maxx,"6230 N Oracle Rd, Tucson, AZ 85704, USA",+1 520-797-8266,jewelry_store,casas-adobes,https://maps.google.com/?q=T.J.%20Maxx%206230%20N%20Oracle%20Rd%2C%20Tucson%2C%20AZ%2085704%2C%20USA,https://tjmaxx.tjx.com/store/index.jsp,2,,0,has website,273,false,ChIJodkAoRJz1oYRuVLqUrJ6CaI,4.4,783
Sunset sparkle designs by Mary,"5901 N Oracle Rd APT 31, Tucson, AZ 85704, USA",+1 520-869-9227,jewelry_store,casas-adobes,https://maps.google.com/?q=Sunset%20sparkle%20designs%20by%20Mary%205901%20N%20Oracle%20Rd%20APT%2031%2C%20Tucson%2C%20AZ%2085704%2C%20USA,,1,,0,no website,274,false,ChIJZc_lyHtz1oYRDPlROl8NG4Q,,
Trinity Diamonds and Fine Jewelry,"6070 N Oracle Rd, Tucson, AZ 85704, USA",+1 520-498-5195,jewelry_store,casas-adobes,https://maps.google.com/?q=Trinity%20Diamonds%20and%20Fine%20Jewelry%206070%20N%20Oracle%20Rd%2C%20Tucson%2C%20AZ%2085704%2C%20USA,http://trinitydiamonds.com/,2,,0,has website,275,false,ChIJh0Pk8mEM1oYRvA0rCsBER8o,5,188
Sprouts Floral,"7665 N Oracle Rd, Oro Valley, AZ 85704, USA",,florist,casas-adobes,https://maps.google.com/?q=Sprouts%20Floral%207665%20N%20Oracle%20Rd%2C%20Oro%20Valley%2C%20AZ%2085704%2C%20USA,https://www.sprouts.com/healthy-living/fresh-flowers/,2,,0,has website,277,false,ChIJGQ4TRABz1oYReY7RN0e8Kg0,,
Sprouts Floral,"8XC4+WH, Marana, AZ 85741, USA",,florist,casas-adobes,https://maps.google.com/?q=Sprouts%20Floral%208XC4%2BWH%2C%20Marana%2C%20AZ%2085741%2C%20USA,https://www.sprouts.com/healthy-living/fresh-flowers/,2,,0,has website,278,false,ChIJN7RIfAB11oYRJks1JTmwyBM,,
Atelier de LaFleur,"6435 N Thornydale Rd Suite 169, Tucson, AZ 85741, USA",+1 520-548-1338,florist,casas-adobes,https://maps.google.com/?q=Atelier%20de%20LaFleur%206435%20N%20Thornydale%20Rd%20Suite%20169%2C%20Tucson%2C%20AZ%2085741%2C%20USA,http://www.lafleurevents.com/,2,,0,has website,279,false,ChIJmZ65cuJw1oYRO-ZbbuMJ8P4,4.4,28
Casas Adobes Flower Shop,"7090 N Oracle Rd Suite 198, Tucson, AZ 85704, USA",+1 520-297-1165,florist,casas-adobes,https://maps.google.com/?q=Casas%20Adobes%20Flower%20Shop%207090%20N%20Oracle%20Rd%20Suite%20198%2C%20Tucson%2C%20AZ%2085704%2C%20USA,https://www.casasflowers.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,2,,0,has website,280,false,ChIJTzdItkBz1oYReg1SrlnWNYk,4.8,273
Forget Me Nots Fine Floral & Gifts,"4249 W Ina Rd Suite 117, Tucson, AZ 85741, USA",+1 520-771-1329,florist,casas-adobes,https://maps.google.com/?q=Forget%20Me%20Nots%20Fine%20Floral%20%26%20Gifts%204249%20W%20Ina%20Rd%20Suite%20117%2C%20Tucson%2C%20AZ%2085741%2C%20USA,https://forgetmenotsaz.com/,2,,0,has website,281,false,ChIJm4X3kDng1YYRZhI-BZgke0E,4.9,254
Pima Campus Bookstore- Northwest,"7600 N Shannon Rd # D, Tucson, AZ 85709, USA",+1 520-544-8082,book_store,casas-adobes,https://maps.google.com/?q=Pima%20Campus%20Bookstore-%20Northwest%207600%20N%20Shannon%20Rd%20%23%20D%2C%20Tucson%2C%20AZ%2085709%2C%20USA,https://www.follett.com/,2,,0,has website,282,false,ChIJWZ-ppDQL1oYR9SJ41e-dnG0,,
Savers Community Donation Center,"3900 W Ina Rd, Tucson, AZ 85741, USA",+1 520-416-6375,book_store,casas-adobes,https://maps.google.com/?q=Savers%20Community%20Donation%20Center%203900%20W%20Ina%20Rd%2C%20Tucson%2C%20AZ%2085741%2C%20USA,https://stores.savers.com/az/tucson/community-donation-center-cdc1277.html,2,,0,has website,283,false,ChIJYZFpR5111oYRu4FuK-A-lvg,3.8,19
Savers,"3900 W Ina Rd, Tucson, AZ 85741, USA",+1 520-534-2481,book_store,casas-adobes,https://maps.google.com/?q=Savers%203900%20W%20Ina%20Rd%2C%20Tucson%2C%20AZ%2085741%2C%20USA,https://stores.savers.com/az/tucson/savers-thrift-store-1277.html,2,,0,has website,284,false,ChIJH1ByhCp11oYRaX3mRJ3Oet4,4.2,637
The Bell,"5822 N Shannon Rd, Tucson, AZ 85741, USA",,book_store,casas-adobes,https://maps.google.com/?q=The%20Bell%205822%20N%20Shannon%20Rd%2C%20Tucson%2C%20AZ%2085741%2C%20USA,,1,,0,no website,285,false,ChIJuWS0FAB11oYRcj-clsAxW-c,,
Christian Science Reading Room,"7330 N Oracle Rd Suite 7312, Tucson, AZ 85704, USA",+1 520-297-7683,book_store,casas-adobes,https://maps.google.com/?q=Christian%20Science%20Reading%20Room%207330%20N%20Oracle%20Rd%20Suite%207312%2C%20Tucson%2C%20AZ%2085704%2C%20USA,https://cs3tucson.org/,2,,0,has website,286,false,ChIJeWESsWxz1oYR6UM3Y3WY5fM,4.3,6
Sweet Repeats Children's Resale Boutique,"7936 N Oracle Rd, Tucson, AZ 85704, USA",+1 520-219-0675,book_store,casas-adobes,https://maps.google.com/?q=Sweet%20Repeats%20Children%27s%20Resale%20Boutique%207936%20N%20Oracle%20Rd%2C%20Tucson%2C%20AZ%2085704%2C%20USA,http://www.sweetrepeatstucson.com/,2,,0,has website,287,false,ChIJCRzBpUpz1oYRfxs2yME5-RI,3.8,87
Trinity Bookstore,"7930 N Oracle Rd, Oro Valley, AZ 85704, USA",+1 520-326-8997,book_store,casas-adobes,https://maps.google.com/?q=Trinity%20Bookstore%207930%20N%20Oracle%20Rd%2C%20Oro%20Valley%2C%20AZ%2085704%2C%20USA,http://www.trinitybookstucson.com/,2,,0,has website,288,false,ChIJex0MyeRx1oYRQGC_ufYuxb4,4.7,125
Little Free Library Book Exchange,"5400 N Trinity Dr, Tucson, AZ 85704, USA",,book_store,casas-adobes,https://maps.google.com/?q=Little%20Free%20Library%20Book%20Exchange%205400%20N%20Trinity%20Dr%2C%20Tucson%2C%20AZ%2085704%2C%20USA,,1,,0,no website,289,false,ChIJV3jNKAB11oYR5pAQ-gdZ4UQ,5,2
Casey's Hallmark Shop,"Desert Springs Shopping Center, 7250 N La Cholla Blvd Ste 170, Tucson, AZ 85704, USA",+1 520-219-0862,gift_shop,casas-adobes,https://maps.google.com/?q=Casey%27s%20Hallmark%20Shop%20Desert%20Springs%20Shopping%20Center%2C%207250%20N%20La%20Cholla%20Blvd%20Ste%20170%2C%20Tucson%2C%20AZ%2085704%2C%20USA,https://stores.hallmark.com/az/tucson/caseys-hallmark-shop-tucson-az-065936.html,2,,0,has website,290,false,ChIJH-OCxbF01oYR0ohgV8vmExw,4.4,131
Great Successes,"7233 N Paseo Del Norte, Tucson, AZ 85704, USA",+1 520-395-2770,gift_shop,casas-adobes,https://maps.google.com/?q=Great%20Successes%207233%20N%20Paseo%20Del%20Norte%2C%20Tucson%2C%20AZ%2085704%2C%20USA,,1,,0,no website,291,false,ChIJe5oVrkVz1oYRfpPEFgB9nL8,,
La Fuente Museum Shop,"7366 N Paseo Del Norte, Tucson, AZ 85704, USA",,gift_shop,casas-adobes,https://maps.google.com/?q=La%20Fuente%20Museum%20Shop%207366%20N%20Paseo%20Del%20Norte%2C%20Tucson%2C%20AZ%2085704%2C%20USA,,1,,0,no website,292,false,ChIJmcf-VABz1oYRYhSxgOWzlSM,5,1
"Tohono Chul Botanical Gardens, Galleries, and Bistro","7366 N Paseo Del Norte, Tucson, AZ 85704, USA",+1 520-742-6455,gift_shop,casas-adobes,https://maps.google.com/?q=Tohono%20Chul%20Botanical%20Gardens%2C%20Galleries%2C%20and%20Bistro%207366%20N%20Paseo%20Del%20Norte%2C%20Tucson%2C%20AZ%2085704%2C%20USA,https://tohonochul.org/,2,,0,has website,293,false,ChIJUXp670Vz1oYRMiPExKaTbrA,4.7,2822
Fred's Cafe,"4142 W Jupiter St, Tucson, AZ 85741, USA",,gift_shop,casas-adobes,https://maps.google.com/?q=Fred%27s%20Cafe%204142%20W%20Jupiter%20St%2C%20Tucson%2C%20AZ%2085741%2C%20USA,,1,,0,no website,294,false,ChIJA55KUQAL1oYRS4CroG8tztE,,
MyManGratsky LLC,"6281 N Oracle Rd Box 36032, Tucson, AZ 85740, USA",,gift_shop,casas-adobes,https://maps.google.com/?q=MyManGratsky%20LLC%206281%20N%20Oracle%20Rd%20Box%2036032%2C%20Tucson%2C%20AZ%2085740%2C%20USA,,1,,0,no website,295,false,ChIJd8ICl4Nz1oYRnS3MQNGfN-U,,
Lizards Lair Gifts,"6281 N Oracle Rd #36376, Tucson, AZ 85704, USA",+1 520-422-7878,gift_shop,casas-adobes,https://maps.google.com/?q=Lizards%20Lair%20Gifts%206281%20N%20Oracle%20Rd%20%2336376%2C%20Tucson%2C%20AZ%2085704%2C%20USA,https://lizards-lair-gifts.printify.me/products,2,,0,has website,296,false,ChIJadbjce9z1oYRFmWkhgDTSI0,,
100 Point V-16 cadillac parts LLC,"2120 W Ina Rd, Tucson, AZ 85741, USA",+1 520-297-1178,car_repair,casas-adobes,https://maps.google.com/?q=100%20Point%20V-16%20cadillac%20parts%20LLC%202120%20W%20Ina%20Rd%2C%20Tucson%2C%20AZ%2085741%2C%20USA,,1,,0,no website,297,false,ChIJVVWVBrF01oYRGQYXGV89e4w,,
Mobile Mechanic Crew Tucson,"7300 N Mona Lisa Rd, Tucson, AZ 85741, USA",,car_repair,casas-adobes,https://maps.google.com/?q=Mobile%20Mechanic%20Crew%20Tucson%207300%20N%20Mona%20Lisa%20Rd%2C%20Tucson%2C%20AZ%2085741%2C%20USA,,1,,0,no website,299,false,ChIJxZldR6F11oYR7aE9GeExBew,3,2
1-Hour Auto Glass,"2292 W Magee Rd, Tucson, AZ 85742, USA",+1 520-891-5880,car_repair,casas-adobes,https://maps.google.com/?q=1-Hour%20Auto%20Glass%202292%20W%20Magee%20Rd%2C%20Tucson%2C%20AZ%2085742%2C%20USA,https://1hourautoglass.com/,2,,0,has website,300,false,ChIJVVWlfksL1oYRHQlRbI_wJ9g,5,1
Discount Tire,"2830 W Ina Rd, Tucson, AZ 85741, USA",+1 520-297-6081,car_repair,casas-adobes,https://maps.google.com/?q=Discount%20Tire%202830%20W%20Ina%20Rd%2C%20Tucson%2C%20AZ%2085741%2C%20USA,https://www.discounttire.com/store/az/tucson/s/1035,2,,0,has website,301,false,ChIJf2DEAcx01oYRibXQxPVakck,4.5,628
Tire shop repair,"2155 W Orange Grove Rd, Tucson, AZ 85741, USA",,car_repair,casas-adobes,https://maps.google.com/?q=Tire%20shop%20repair%202155%20W%20Orange%20Grove%20Rd%2C%20Tucson%2C%20AZ%2085741%2C%20USA,,1,,0,no website,302,false,ChIJ2ZCpQwB11oYRZ3IgMcUyTnU,,
A Universal Window Tinting LLC,"3002 W Gina Pl, Tucson, AZ 85741, USA",+1 520-258-8316,car_repair,casas-adobes,https://maps.google.com/?q=A%20Universal%20Window%20Tinting%20LLC%203002%20W%20Gina%20Pl%2C%20Tucson%2C%20AZ%2085741%2C%20USA,https://alfredolozano20.wixsite.com/auniversalwindowti-1,2,,0,has website,303,false,ChIJMwDA3yp11oYRfIohoOItttI,5,4
Tucson Tractor Repair,"Tucson, AZ 85704, USA",+1 520-730-9298,car_repair,casas-adobes,https://maps.google.com/?q=Tucson%20Tractor%20Repair%20Tucson%2C%20AZ%2085704%2C%20USA,http://tucsontractorrepair.com/,2,,0,has website,304,false,ChIJjzJR2jwN1oYRFn2l5pFO4VY,4.8,33
Automotive Specialists LLC,"3611 W Ina Rd # 101, Tucson, AZ 85741, USA",+1 520-572-1734,car_repair,casas-adobes,https://maps.google.com/?q=Automotive%20Specialists%20LLC%203611%20W%20Ina%20Rd%20%23%20101%2C%20Tucson%2C%20AZ%2085741%2C%20USA,https://automotivespecialistsaz.com/,2,,0,has website,305,false,ChIJtVIwqtV01oYRyT2piOhuARQ,4.6,194
Freedom Automotive,"3631 W Ina Rd, Tucson, AZ 85741, USA",+1 520-572-1776,car_repair,casas-adobes,https://maps.google.com/?q=Freedom%20Automotive%203631%20W%20Ina%20Rd%2C%20Tucson%2C%20AZ%2085741%2C%20USA,https://freedomautomotiverepair.com/,2,,0,has website,309,false,ChIJt0DCDTN11oYRqGwbrV9UzIQ,5,50
AAMCO Transmissions & Total Car Care,"3674 W Ina Rd, Tucson, AZ 85741, USA",+1 520-658-2381,car_repair,casas-adobes,https://maps.google.com/?q=AAMCO%20Transmissions%20%26%20Total%20Car%20Care%203674%20W%20Ina%20Rd%2C%20Tucson%2C%20AZ%2085741%2C%20USA,https://aamcoina.com/?utm_source=G&utm_medium=local&utm_campaign=google-local,2,,0,has website,310,false,ChIJZRqvDdV01oYReD37keTCLwk,4.5,196
Brake Masters #159,"3670 W Ina Rd, Tucson, AZ 85741, USA",+1 520-762-7553,car_repair,casas-adobes,https://maps.google.com/?q=Brake%20Masters%20%23159%203670%20W%20Ina%20Rd%2C%20Tucson%2C%20AZ%2085741%2C%20USA,https://www.brakemasters.com/stores/3670-w-ina-road-tucson-az/,2,,0,has website,311,false,ChIJOdP4CtV01oYRTl7FQTJx8ns,4.2,268
RV Repair Hero,"3600 W Orange Grove Rd Site 69, Tucson, AZ 85741, USA",+1 520-214-1802,car_repair,casas-adobes,https://maps.google.com/?q=RV%20Repair%20Hero%203600%20W%20Orange%20Grove%20Rd%20Site%2069%2C%20Tucson%2C%20AZ%2085741%2C%20USA,https://rvrepairhero.com/,2,,0,has website,313,false,ChIJ3T6RSmZ11oYROamJiVG3CKM,5,8
Rolling Homes,"3600 W Orange Grove Rd Site #3, Tucson, AZ 85741, USA",+1 520-222-6541,car_repair,casas-adobes,https://maps.google.com/?q=Rolling%20Homes%203600%20W%20Orange%20Grove%20Rd%20Site%20%233%2C%20Tucson%2C%20AZ%2085741%2C%20USA,https://www.rollinghomesrvrepair.com/,2,,0,has website,314,false,ChIJb0gKdqV11oYRElN5NbtH4KU,5,174
BRAKEmax,"7613 N Oracle Rd, Tucson, AZ 85704, USA",+1 520-210-4876,car_repair,casas-adobes,https://maps.google.com/?q=BRAKEmax%207613%20N%20Oracle%20Rd%2C%20Tucson%2C%20AZ%2085704%2C%20USA,https://www.brakemax.com/locations/az/tucson/auto-repair-7613-n-oracle-rd?utm_source=local_listing&utm_medium=organic&utm_campaign=store_1009,2,,0,has website,315,false,ChIJKal-cklz1oYR6WQpONgAozU,4.9,717
Quality Lube & Tune,"6895 N Thornydale Rd, Tucson, AZ 85741, USA",+1 520-572-4644,car_repair,casas-adobes,https://maps.google.com/?q=Quality%20Lube%20%26%20Tune%206895%20N%20Thornydale%20Rd%2C%20Tucson%2C%20AZ%2085741%2C%20USA,https://www.qualitylubentune.com/,2,,0,has website,316,false,ChIJ96v4tNV01oYR3xFYZBatgJA,4.5,136
Triton Mobile Auto Detailing,"3073 W Avior Dr, Tucson, AZ 85742, USA",+1 480-275-9854,car_wash,casas-adobes,https://maps.google.com/?q=Triton%20Mobile%20Auto%20Detailing%203073%20W%20Avior%20Dr%2C%20Tucson%2C%20AZ%2085742%2C%20USA,https://www.triton-detailing.com/,2,,0,has website,317,false,ChIJ0T-_f5AL1oYRu9-PV8Y53Ts,5,44
Blue Whale Car Wash,"6611 N Thornydale Rd, Tucson, AZ 85741, USA",+1 520-207-0700,car_wash,casas-adobes,https://maps.google.com/?q=Blue%20Whale%20Car%20Wash%206611%20N%20Thornydale%20Rd%2C%20Tucson%2C%20AZ%2085741%2C%20USA,https://bluewhalecarwashaz.com/,2,,0,has website,318,false,ChIJ_bzRqZx11oYRyoXX8z8Em6c,2.8,144
Cool Drive Car Wash,"411 W Cool Dr., Tucson, AZ 85704, USA",+1 520-288-6330,car_wash,casas-adobes,https://maps.google.com/?q=Cool%20Drive%20Car%20Wash%20411%20W%20Cool%20Dr.%2C%20Tucson%2C%20AZ%2085704%2C%20USA,,1,,0,no website,319,false,ChIJXYG3IrUM1oYR4gShwRhZs3w,4.3,355
