business_name,address,phone,category,neighborhood,google_maps_url,website_url,quality_score,platform,registrar,est_monthly_cost,pain_points,priority_rank,outreach_doc_ready,place_id,rating,user_ratings_total,domain_suggestions
Merle's (Napa) Automotive Supply,"10861 N Mavinee Dr Ste 187, Oro Valley, AZ 85737, USA",+1 520-575-0999,car_repair,oro-valley,https://maps.google.com/?q=Merle%27s%20%28Napa%29%20Automotive%20Supply%2010861%20N%20Mavinee%20Dr%20Ste%20187%2C%20Oro%20Valley%2C%20AZ%2085737%2C%20USA,http://www.merlesauto.com/,2,custom/unknown,Network Solutions,0,has website,228,false,ChIJuy_zs6sN1oYRb2lCFRckYFw,4.8,55,
Fast Oro Valley Automative LLC,"2233 E Skipping Rock Way, Oro Valley, AZ 85737, USA",+1 520-346-8537,car_repair,oro-valley,https://maps.google.com/?q=Fast%20Oro%20Valley%20Automative%20LLC%202233%20E%20Skipping%20Rock%20Way%2C%20Oro%20Valley%2C%20AZ%2085737%2C%20USA,,1,,,0,no website,230,false,ChIJDZoURmAN1oYRMeO2DNh-BTk,,,fastorovalleyautomative.com; fastorovalleyautomativetucson.com
Discount Tire,"8125 N Oracle Rd, Oro Valley, AZ 85704, USA",+1 520-797-0616,car_repair,oro-valley,https://maps.google.com/?q=Discount%20Tire%208125%20N%20Oracle%20Rd%2C%20Oro%20Valley%2C%20AZ%2085704%2C%20USA,https://www.discounttire.com/store/az/oro-valley/s/1628,2,,CSC Corporate Domains,0,has website,231,false,ChIJPb_fZbUM1oYRYHW50lInjJA,4.5,767,
MPG Auto Glass,"8095 N Oracle Rd, Oro Valley, AZ 85704, USA",+1 520-638-5070,car_repair,oro-valley,https://maps.google.com/?q=MPG%20Auto%20Glass%208095%20N%20Oracle%20Rd%2C%20Oro%20Valley%2C%20AZ%2085704%2C%20USA,https://www.mpgautoglass.com/,2,custom/unknown,GoDaddy.com,0,has website,232,false,ChIJ1ZoEJwYN1oYR8ZBmDem6fvk,4.9,264,
Good Year,"Oro Valley, AZ 85704, USA",,car_repair,oro-valley,https://maps.google.com/?q=Good%20Year%20Oro%20Valley%2C%20AZ%2085704%2C%20USA,,1,,,0,no website,233,false,ChIJQa1RTDVz1oYRHgXeUwtElvc,,,goodyeartucson.com
Big Brand Tire & Service,"8085 N Oracle Rd, Tucson, AZ 85704, USA",+1 520-675-6427,car_repair,oro-valley,https://maps.google.com/?q=Big%20Brand%20Tire%20%26%20Service%208085%20N%20Oracle%20Rd%2C%20Tucson%2C%20AZ%2085704%2C%20USA,https://www.bigbrandtire.com/locations/oracle-tucson-az?store_number=3028&utm_source=organic&utm_medium=gbp&utm_campaign=3028,2,custom/unknown,GoDaddy.com,0,has website,234,false,ChIJH4U-W7UM1oYRs8fAIs-vmV4,4.8,773,
Pusch Ridge Automotive,"8040 N Oracle Rd, Oro Valley, AZ 85704, USA",+1 520-999-8040,car_repair,oro-valley,https://maps.google.com/?q=Pusch%20Ridge%20Automotive%208040%20N%20Oracle%20Rd%2C%20Oro%20Valley%2C%20AZ%2085704%2C%20USA,http://www.puschridgeauto.com/,2,custom/unknown,GoDaddy.com,0,has website,236,false,ChIJC6CrpMQN1oYRgKii_f0wGXQ,4.9,194,
Fletchers Tire & Auto Service,"7980 N Oracle Rd, Tucson, AZ 85704, USA",,car_repair,oro-valley,https://maps.google.com/?q=Fletchers%20Tire%20%26%20Auto%20Service%207980%20N%20Oracle%20Rd%2C%20Tucson%2C%20AZ%2085704%2C%20USA,,1,,,0,no website,237,false,ChIJAQAwXDVz1oYRI13XJmy0nI8,4.8,6,fletcherstireautoservice.com; fletcherstireautoservicetucson.com
ATM,"7981 N Oracle Rd, Tucson, AZ 85704, USA",,car_repair,oro-valley,https://maps.google.com/?q=ATM%207981%20N%20Oracle%20Rd%2C%20Tucson%2C%20AZ%2085704%2C%20USA,,1,,,0,no website,239,false,ChIJ5wJ5ebUM1oYR1pYLpfXbEvI,,,all taken
Mister Car Wash,"8175 N Oracle Rd, Tucson, AZ 85704, USA",+1 520-326-1755,car_wash,oro-valley,https://maps.google.com/?q=Mister%20Car%20Wash%208175%20N%20Oracle%20Rd%2C%20Tucson%2C%20AZ%2085704%2C%20USA,https://mistercarwash.com/store/oro-valley/?utm_source=google&utm_medium=organic&utm_campaign=gbp,2,wordpress,Network Solutions,0,has website,240,false,ChIJqaon1qUN1oYRYEXS0NjhQZ8,3.9,726,
ATM (Mister Car Wash),"8175 N Oracle Rd, Tucson, AZ 85704, USA",+1 520-326-1755,car_wash,oro-valley,https://maps.google.com/?q=ATM%20%28Mister%20Car%20Wash%29%208175%20N%20Oracle%20Rd%2C%20Tucson%2C%20AZ%2085704%2C%20USA,https://mistercarwash.com/,2,wordpress,Network Solutions,0,has website,241,false,ChIJf_WugcoM1oYRYk2kOM5f0Ag,2.6,7,
Cool Drive Car Wash,"411 W Cool Dr., Tucson, AZ 85704, USA",+1 520-288-6330,car_wash,oro-valley,https://maps.google.com/?q=Cool%20Drive%20Car%20Wash%20411%20W%20Cool%20Dr.%2C%20Tucson%2C%20AZ%2085704%2C%20USA,,1,,,0,no website,242,false,ChIJXYG3IrUM1oYR4gShwRhZs3w,4.3,355,cooldrivecarwash.com; cooldrivecarwashtucson.com
Rebecca's Alterations and Sun Cleaners,"10355 N La Cañada Dr #165, Oro Valley, AZ 85737, USA",+1 520-297-0911,laundry,oro-valley,https://maps.google.com/?q=Rebecca%27s%20Alterations%20and%20Sun%20Cleaners%2010355%20N%20La%20Ca%C3%B1ada%20Dr%20%23165%2C%20Oro%20Valley%2C%20AZ%2085737%2C%20USA,,1,,,0,no website,243,false,ChIJU5ntn38M1oYR6NQGzV7R3mw,4.4,30,rebeccasalterationsandsuncleaners.com; rebeccasalterationsandsuncleanerstucson.com
Sparkle Cleaners - La Cañada,"11165 N La Cañada Dr, Tucson, AZ 85737, USA",+1 520-436-3972,laundry,oro-valley,https://maps.google.com/?q=Sparkle%20Cleaners%20-%20La%20Ca%C3%B1ada%2011165%20N%20La%20Ca%C3%B1ada%20Dr%2C%20Tucson%2C%20AZ%2085737%2C%20USA,http://www.sparklecleaners.com/,2,custom/unknown,Network Solutions,0,has website,244,false,ChIJj5uvxnUM1oYRd6suGx5oyp0,4.9,423,
Oro Valley Carpet Cleaning,"2451 E Skipping Rock Way, Tucson, AZ 85737, USA",+1 520-297-2238,laundry,oro-valley,https://maps.google.com/?q=Oro%20Valley%20Carpet%20Cleaning%202451%20E%20Skipping%20Rock%20Way%2C%20Tucson%2C%20AZ%2085737%2C%20USA,http://www.ovcarpetcleaning.com/,2,,Tucows Domains Inc.,0,has website,245,false,ChIJJavCCKUN1oYRivQMfpzDU8c,5,20,
Sparkle Cleaners Tangerine,"11931 N 1st Ave #141, Oro Valley, AZ 85737, USA",+1 520-231-7972,laundry,oro-valley,https://maps.google.com/?q=Sparkle%20Cleaners%20Tangerine%2011931%20N%201st%20Ave%20%23141%2C%20Oro%20Valley%2C%20AZ%2085737%2C%20USA,http://www.sparklecleaners.com/,2,custom/unknown,Network Solutions,0,has website,246,false,ChIJ8cIPz0kN1oYR5rMPNr6SE-M,4.7,440,
Vistoso Cleaners,"12112 N Rancho Vistoso Blvd, Oro Valley, AZ 85755, USA",+1 520-219-4528,laundry,oro-valley,https://maps.google.com/?q=Vistoso%20Cleaners%2012112%20N%20Rancho%20Vistoso%20Blvd%2C%20Oro%20Valley%2C%20AZ%2085755%2C%20USA,http://www.vistosocleaners.com/,2,custom/unknown,Squarespace Domains II LLC,0,has website,247,false,ChIJeQ6IS7wO1oYREcwTGPh2Bp8,3.8,13,
Minute Key,"10855 N Oracle Rd, Oro Valley, AZ 85737, USA",+1 805-472-6062,locksmith,oro-valley,https://maps.google.com/?q=Minute%20Key%2010855%20N%20Oracle%20Rd%2C%20Oro%20Valley%2C%20AZ%2085737%2C%20USA,,1,,,0,no website,249,false,ChIJS4j2EaEN1oYR0RM5lrWcyEs,,,minutekeytucson.com; minutekeyaz.com
Minute Key,"2150 E Tangerine Rd, Oro Valley, AZ 85755, USA",+1 805-472-6062,locksmith,oro-valley,https://maps.google.com/?q=Minute%20Key%202150%20E%20Tangerine%20Rd%2C%20Oro%20Valley%2C%20AZ%2085755%2C%20USA,https://www.minutekey.com/key-services/arizona/oro-valley/locksmith-key-copy-duplication-2150-e-tangerine-rd/26480/?utm_source=Synup&utm_medium=GoogleMaps&utm_campaign=WSW03379,2,custom/unknown,Amazon Registrar,0,has website,250,false,ChIJtyBV0gQL1oYRWXyltK2DlWw,4.5,2,
Yogi's Pool,"11219 N Platte Dr, Tucson, AZ 85737, USA",,tailor,oro-valley,https://maps.google.com/?q=Yogi%27s%20Pool%2011219%20N%20Platte%20Dr%2C%20Tucson%2C%20AZ%2085737%2C%20USA,,1,,,0,no website,251,false,ChIJGw7hDAAN1oYRR-0On9ny988,4.3,4,yogispool.com; yogispooltucson.com
Pet Supplies Plus Oro Valley,"10540 N La Cañada Dr, Oro Valley, AZ 85737, USA",+1 520-476-3494,pet_store,oro-valley,https://maps.google.com/?q=Pet%20Supplies%20Plus%20Oro%20Valley%2010540%20N%20La%20Ca%C3%B1ada%20Dr%2C%20Oro%20Valley%2C%20AZ%2085737%2C%20USA,https://www.petsuppliesplus.com/store/az/oro-valley/4614-oro-valley/4614,2,custom/unknown,Network Solutions,0,has website,252,false,ChIJlRAxGi4N1oYRy2-iiHLmbPg,4.6,98,
Rosie's Barket DIY Dog Wash OV,"7960 N Oracle Rd, Oro Valley, AZ 85704, USA",+1 520-304-1029,pet_store,oro-valley,https://maps.google.com/?q=Rosie%27s%20Barket%20DIY%20Dog%20Wash%20OV%207960%20N%20Oracle%20Rd%2C%20Oro%20Valley%2C%20AZ%2085704%2C%20USA,http://rosiesbarket.com/,2,shopify,GoDaddy.com,0,has website,253,false,ChIJy7WqUhxx1oYRipaQQi4yXGM,4.9,129,
Just Food For Dogs,"Inside Petco, 11985 N Oracle Rd, Tucson, AZ 85737, USA",+1 520-297-0019,pet_store,oro-valley,https://maps.google.com/?q=Just%20Food%20For%20Dogs%20Inside%20Petco%2C%2011985%20N%20Oracle%20Rd%2C%20Tucson%2C%20AZ%2085737%2C%20USA,https://www.justfoodfordogs.com/store/11985-n-oracle-rd-tucson-az-85737.html?utm_source=local&utm_medium=organic&utm_campaign=GMB&utm_content=petshop,2,custom/unknown,GoDaddy.com,0,has website,255,false,ChIJa48qXZAN1oYR5KzxBaFUSkI,,,
