business_name,address,phone,category,neighborhood,google_maps_url,website_url,quality_score,platform,registrar,est_monthly_cost,pain_points,priority_rank,outreach_doc_ready,place_id,rating,user_ratings_total,domain_suggestions
"G L. Bonner, MA","325 W Franklin St Suite 117, Tucson, AZ 85701, USA",+1 520-620-1202,doctor,fourth-ave-downtown,https://maps.google.com/?q=G%20L.%20Bonner%2C%20MA%20325%20W%20Franklin%20St%20Suite%20117%2C%20Tucson%2C%20AZ%2085701%2C%20USA,,1,,,0,no website,204,false,ChIJt87phCFx1oYRT3_RaaTWQfA,5,1,glbonnerma.com; glbonnermatucson.com
Carolyn A Quigley,"434 E University Blvd #100, Tucson, AZ 857057851, USA",,doctor,fourth-ave-downtown,https://maps.google.com/?q=Carolyn%20A%20Quigley%20434%20E%20University%20Blvd%20%23100%2C%20Tucson%2C%20AZ%20857057851%2C%20USA,,1,,,0,no website,205,false,ChIJ899JFxtx1oYRvMBHPPsMOEs,5,1,carolynaquigley.com; carolynaquigleytucson.com
HealthOn University,"434 E University Blvd #100, Tucson, AZ 85705, USA",+1 520-309-4200,doctor,fourth-ave-downtown,https://maps.google.com/?q=HealthOn%20University%20434%20E%20University%20Blvd%20%23100%2C%20Tucson%2C%20AZ%2085705%2C%20USA,https://healthontucson.org/,2,wordpress,GoDaddy.com,0,has website,206,false,ChIJvTIkHkNx1oYRiwE3rSshRCE,3.5,30,
True Alchemy,"216 W University Blvd, Tucson, AZ 85705, USA",+1 520-328-6665,doctor,fourth-ave-downtown,https://maps.google.com/?q=True%20Alchemy%20216%20W%20University%20Blvd%2C%20Tucson%2C%20AZ%2085705%2C%20USA,,1,,,0,no website,207,false,ChIJ2x2exF9x1oYR8qlqcgBToN4,,,truealchemytucson.com; truealchemyaz.com
Adel Mostafavi,"1 S Church Ave, Tucson, AZ 85701, USA",+1 520-561-3476,doctor,fourth-ave-downtown,https://maps.google.com/?q=Adel%20Mostafavi%201%20S%20Church%20Ave%2C%20Tucson%2C%20AZ%2085701%2C%20USA,,1,,,0,no website,208,false,ChIJVVVlSeBw1oYRISFmiGyADS8,,,adelmostafavitucson.com; adelmostafaviaz.com
Tucson Mobile Medical | Concierge Physicians,"1 S Church Ave #1200, Tucson, AZ 85701, USA",+1 480-269-0550,doctor,fourth-ave-downtown,https://maps.google.com/?q=Tucson%20Mobile%20Medical%20%7C%20Concierge%20Physicians%201%20S%20Church%20Ave%20%231200%2C%20Tucson%2C%20AZ%2085701%2C%20USA,https://www.desertmobilemedical.com/,2,wordpress,Bluehost Inc.,0,has website,209,false,ChIJK7lMe2Bx1oYRQyQfskgPl_8,,,
The Smallwood Clinic (Telehealth and In-Office in Scottsdale),"1 S Church Ave #1200, Tucson, AZ 85701, USA",+1 800-876-5825,doctor,fourth-ave-downtown,https://maps.google.com/?q=The%20Smallwood%20Clinic%20%28Telehealth%20and%20In-Office%20in%20Scottsdale%29%201%20S%20Church%20Ave%20%231200%2C%20Tucson%2C%20AZ%2085701%2C%20USA,,1,,,0,no website,210,false,ChIJwb2LoaRx1oYRriP-ryacV80,,,smallwoodclinictelehealthandinofficeinscottsdale.com; smallwoodclinictelehealthandinofficeinscottsdaletucson.com
"Randall T. Reynolds, MED","631 N 2nd Ave, Tucson, AZ 85705, USA",+1 520-622-1482,doctor,fourth-ave-downtown,https://maps.google.com/?q=Randall%20T.%20Reynolds%2C%20MED%20631%20N%202nd%20Ave%2C%20Tucson%2C%20AZ%2085705%2C%20USA,,1,,,0,no website,211,false,ChIJ47J_qRxx1oYRzOnIYkESZe4,5,1,randalltreynoldsmed.com; randalltreynoldsmedtucson.com
Mc Isaac Shauna L MD,"150 W Congress St, Tucson, AZ 85701, USA",+1 520-740-8315,doctor,fourth-ave-downtown,https://maps.google.com/?q=Mc%20Isaac%20Shauna%20L%20MD%20150%20W%20Congress%20St%2C%20Tucson%2C%20AZ%2085701%2C%20USA,,1,,,0,no website,212,false,ChIJKwxFD-Bw1oYRhe2LfZ7Bqn8,,,mcisaacshaunalmd.com; mcisaacshaunalmdtucson.com
Mac Neill Elizabeth M MD,"150 W Congress St, Tucson, AZ 85701, USA",+1 520-740-8315,doctor,fourth-ave-downtown,https://maps.google.com/?q=Mac%20Neill%20Elizabeth%20M%20MD%20150%20W%20Congress%20St%2C%20Tucson%2C%20AZ%2085701%2C%20USA,,1,,,0,no website,213,false,ChIJKwxFD-Bw1oYRpIYLVwJfexc,,,macneillelizabethmmd.com; macneillelizabethmmdtucson.com
"Dr. lothar M. melvin, DDS","451 N Granada Ave, Tucson, AZ 85701, USA",+1 202-916-7769,doctor,fourth-ave-downtown,https://maps.google.com/?q=Dr.%20lothar%20M.%20melvin%2C%20DDS%20451%20N%20Granada%20Ave%2C%20Tucson%2C%20AZ%2085701%2C%20USA,,1,,,0,no website,214,false,ChIJ4XUMPo1x1oYRm9Zi2oksNf0,,,drlotharmmelvindds.com; drlotharmmelvinddstucson.com
Schlotec Kathleen A,"329 W Franklin St, Tucson, AZ 85701, USA",+1 520-884-5249,doctor,fourth-ave-downtown,https://maps.google.com/?q=Schlotec%20Kathleen%20A%20329%20W%20Franklin%20St%2C%20Tucson%2C%20AZ%2085701%2C%20USA,,1,,,0,no website,215,false,ChIJsWo-pyFx1oYRaao9nn5rY8A,,,schloteckathleena.com; schloteckathleenatucson.com
"Full Circle Physical Therapy, PLLC","16 E 15th St, Tucson, AZ 85701, USA",+1 520-222-6216,physiotherapist,fourth-ave-downtown,https://maps.google.com/?q=Full%20Circle%20Physical%20Therapy%2C%20PLLC%2016%20E%2015th%20St%2C%20Tucson%2C%20AZ%2085701%2C%20USA,https://fullcircleptaz.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,2,squarespace,Squarespace Domains II LLC,0,has website,216,false,ChIJwSidvdtx1oYRvuXqzaWmM-g,5,11,
Banken Sharon,"1010 E 10th St, Tucson, AZ 85719, USA",+1 520-762-9838,physiotherapist,fourth-ave-downtown,https://maps.google.com/?q=Banken%20Sharon%201010%20E%2010th%20St%2C%20Tucson%2C%20AZ%2085719%2C%20USA,,1,,,0,no website,217,false,ChIJT7JskP5w1oYRQAl45T00YxI,,,bankensharon.com; bankensharontucson.com
"Jonathan E. Gress, PT","1224 E Lowell St, Tucson, AZ 85719, USA",+1 520-626-6363,physiotherapist,fourth-ave-downtown,https://maps.google.com/?q=Jonathan%20E.%20Gress%2C%20PT%201224%20E%20Lowell%20St%2C%20Tucson%2C%20AZ%2085719%2C%20USA,,1,,,0,no website,218,false,ChIJ6-jWawBx1oYRKE1-qLC-Iis,,,jonathanegresspt.com; jonathanegresspttucson.com
"Scott Baadte, PT","1601 W St Marys Rd, Tucson, AZ 85745, USA",+1 520-872-1147,physiotherapist,fourth-ave-downtown,https://maps.google.com/?q=Scott%20Baadte%2C%20PT%201601%20W%20St%20Marys%20Rd%2C%20Tucson%2C%20AZ%2085745%2C%20USA,http://www.carondelet.org/,2,custom/unknown,Network Solutions,0,has website,219,false,ChIJM1a0lNJ21oYRraYlvixRZyo,,,
"Robyn A. Moritz, DPT","1601 W St Marys Rd, Tucson, AZ 85745, USA",+1 520-872-3000,physiotherapist,fourth-ave-downtown,https://maps.google.com/?q=Robyn%20A.%20Moritz%2C%20DPT%201601%20W%20St%20Marys%20Rd%2C%20Tucson%2C%20AZ%2085745%2C%20USA,http://www.carondelet.org/,2,custom/unknown,Network Solutions,0,has website,220,false,ChIJM1a0lNJ21oYRxyKoKMwDv3g,,,
Olberding Nicole L,"1601 W St Marys Rd, Tucson, AZ 85745, USA",+1 520-872-3000,physiotherapist,fourth-ave-downtown,https://maps.google.com/?q=Olberding%20Nicole%20L%201601%20W%20St%20Marys%20Rd%2C%20Tucson%2C%20AZ%2085745%2C%20USA,http://www.carondelet.org/,2,custom/unknown,Network Solutions,0,has website,221,false,ChIJM1a0lNJ21oYR5haCRh3CPQ8,,,
Carondelet St Mary Outpatient Rehabilitation,"1601 W St Marys Rd, Tucson, AZ 85745, USA",+1 520-872-6175,physiotherapist,fourth-ave-downtown,https://maps.google.com/?q=Carondelet%20St%20Mary%20Outpatient%20Rehabilitation%201601%20W%20St%20Marys%20Rd%2C%20Tucson%2C%20AZ%2085745%2C%20USA,,1,,,0,no website,222,false,ChIJL-CRZc121oYRHlbtqtC7Dm0,5,5,carondeletstmaryoutpatientrehabilitation.com; carondeletstmaryoutpatientrehabilitationtucson.com
Sibyl Doma,"510 N 7th Ave #100, Tucson, AZ 85705, USA",,clothing_store,fourth-ave-downtown,https://maps.google.com/?q=Sibyl%20Doma%20510%20N%207th%20Ave%20%23100%2C%20Tucson%2C%20AZ%2085705%2C%20USA,https://sibyldoma.com/,2,squarespace,Squarespace Domains LLC,0,has website,223,false,ChIJcch2Jvlx1oYRgRRdBotBB_4,5,2,
Evolocity Apparel Swarovski Embellished,"439 N 6th Ave, Tucson, AZ 85705, USA",+1 520-344-4041,clothing_store,fourth-ave-downtown,https://maps.google.com/?q=Evolocity%20Apparel%20Swarovski%20Embellished%20439%20N%206th%20Ave%2C%20Tucson%2C%20AZ%2085705%2C%20USA,,1,,,0,no website,224,false,ChIJtT2EmB5x1oYRsOIqQoL7lck,,,evolocityapparelswarovskiembellished.com; evolocityapparelswarovskiembellishedtucson.com
Con's Closet,"471 N 6th Ave #171, Tucson, AZ 85705, USA",,clothing_store,fourth-ave-downtown,https://maps.google.com/?q=Con%27s%20Closet%20471%20N%206th%20Ave%20%23171%2C%20Tucson%2C%20AZ%2085705%2C%20USA,https://cons-closet.square.site/,2,weebly,MarkMonitor Inc.,0,has website,225,false,ChIJFZ847D9x1oYRCWY3IwOh9fo,4.4,22,
Desert Vintage,"403 N 6th Ave #119, Tucson, AZ 85705, USA",+1 520-620-1570,clothing_store,fourth-ave-downtown,https://maps.google.com/?q=Desert%20Vintage%20403%20N%206th%20Ave%20%23119%2C%20Tucson%2C%20AZ%2085705%2C%20USA,http://www.desertvintage.com/,2,shopify,GoDaddy.com,0,has website,226,false,ChIJk4E0eBtx1oYRu7JL8Z9OsBM,4,17,
Mashugo Shop,"537 N 6th Ave, Tucson, AZ 85705, USA",,clothing_store,fourth-ave-downtown,https://maps.google.com/?q=Mashugo%20Shop%20537%20N%206th%20Ave%2C%20Tucson%2C%20AZ%2085705%2C%20USA,,1,,,0,no website,227,false,ChIJYYfNjtVx1oYRQyc_EkYl3Y8,,,mashugoshop.com; mashugoshoptucson.com
Pretty Necessary,"537 N 6th Ave, Tucson, AZ 85705, USA",+1 520-873-8319,clothing_store,fourth-ave-downtown,https://maps.google.com/?q=Pretty%20Necessary%20537%20N%206th%20Ave%2C%20Tucson%2C%20AZ%2085705%2C%20USA,,1,,,0,no website,228,false,ChIJV-vp16dx1oYRezs0fZ22o8s,,,prettynecessarytucson.com; prettynecessaryaz.com
"Sixth Avenue Antiques, Vintage Clothing & More","537 N 6th Ave, Tucson, AZ 85705, USA",+1 520-392-8378,clothing_store,fourth-ave-downtown,https://maps.google.com/?q=Sixth%20Avenue%20Antiques%2C%20Vintage%20Clothing%20%26%20More%20537%20N%206th%20Ave%2C%20Tucson%2C%20AZ%2085705%2C%20USA,https://www.facebook.com/profile.php?id=100091999478460,2,custom/unknown,RegistrarSafe,0,has website,229,false,ChIJg87EbEdx1oYRhGQ0ir6NOaM,4.3,99,
The Ladyship's Bazaar,"537 N 6th Ave, Tucson, AZ 85705, USA",+1 505-219-6845,clothing_store,fourth-ave-downtown,https://maps.google.com/?q=The%20Ladyship%27s%20Bazaar%20537%20N%206th%20Ave%2C%20Tucson%2C%20AZ%2085705%2C%20USA,http://www.theladyshipsbazaar.com/,2,shopify,Tucows Domains Inc.,0,has website,230,false,ChIJY2Rp5BcLIocRJ6M4KIdI2Gg,5,2,
Calico Secondhand,"Booth U22, 537 N 6th Ave Upstairs, Tucson, AZ 85705, USA",+1 520-850-0146,clothing_store,fourth-ave-downtown,https://maps.google.com/?q=Calico%20Secondhand%20Booth%20U22%2C%20537%20N%206th%20Ave%20Upstairs%2C%20Tucson%2C%20AZ%2085705%2C%20USA,,1,,,0,no website,231,false,ChIJM8mOZ75x1oYRh57Pc1mzRlQ,,,calicosecondhand.com; calicosecondhandtucson.com
Miller's Surplus,"406 N 6th Ave, Tucson, AZ 85705, USA",+1 520-622-4777,clothing_store,fourth-ave-downtown,https://maps.google.com/?q=Miller%27s%20Surplus%20406%20N%206th%20Ave%2C%20Tucson%2C%20AZ%2085705%2C%20USA,https://millerssurplusstore.com/,2,wix,GoDaddy.com,0,has website,232,false,ChIJMXU7KRxx1oYRxzrUx8h3v_0,4.6,1953,
Thermal Products Corporation,"412 N 6th Ave, Tucson, AZ 85705, USA",+1 800-420-1153,clothing_store,fourth-ave-downtown,https://maps.google.com/?q=Thermal%20Products%20Corporation%20412%20N%206th%20Ave%2C%20Tucson%2C%20AZ%2085705%2C%20USA,http://thermalproductscorp.com/,2,,Wild West Domains,0,has website,233,false,ChIJgQEaJhxx1oYRl7pDKPmtdl8,3.3,3,
Salvation LLC,"620 N 6th Ave, Tucson, AZ 85705, USA",,clothing_store,fourth-ave-downtown,https://maps.google.com/?q=Salvation%20LLC%20620%20N%206th%20Ave%2C%20Tucson%2C%20AZ%2085705%2C%20USA,,1,,,0,no website,234,false,ChIJjekp4xtx1oYRQV8rPZVQKaY,5,4,salvationtucson.com; salvationaz.com
Timeless Vixyn,"640 N Stone Ave unit 101, Tucson, AZ 85705, USA",+1 623-562-5222,clothing_store,fourth-ave-downtown,https://maps.google.com/?q=Timeless%20Vixyn%20640%20N%20Stone%20Ave%20unit%20101%2C%20Tucson%2C%20AZ%2085705%2C%20USA,http://www.facebook.com/timeless.vixyn,2,custom/unknown,RegistrarSafe,0,has website,235,false,ChIJOyTLX8ATK4cR_8qYIQNCvGo,5,5,
3G Vintage,"640 N Stone Ave unit 101, Tucson, AZ 85705, USA",+1 602-738-5608,clothing_store,fourth-ave-downtown,https://maps.google.com/?q=3G%20Vintage%20640%20N%20Stone%20Ave%20unit%20101%2C%20Tucson%2C%20AZ%2085705%2C%20USA,,1,,,0,no website,236,false,ChIJVVgRdggTK4cRhGcZhGJru3c,4.9,29,3gvintage.com; 3gvintagetucson.com
Out of the Box T’s and More,"Is Toole, E Toole Ave #19, Tucson, AZ 85713, USA",+1 520-934-0629,clothing_store,fourth-ave-downtown,https://maps.google.com/?q=Out%20of%20the%20Box%20T%E2%80%99s%20and%20More%20Is%20Toole%2C%20E%20Toole%20Ave%20%2319%2C%20Tucson%2C%20AZ%2085713%2C%20USA,https://outoftheboxtsandmore.com/,2,custom/unknown,Name.com,0,has website,237,false,ChIJM7zDYLpx1oYRHf11TnFUOyI,,,
BLX Skateboard Shop,"197 E Toole Ave, Tucson, AZ 85701, USA",+1 520-623-3541 ext. 403,clothing_store,fourth-ave-downtown,https://maps.google.com/?q=BLX%20Skateboard%20Shop%20197%20E%20Toole%20Ave%2C%20Tucson%2C%20AZ%2085701%2C%20USA,https://blxskateshop.com/,2,shopify,Tucows Domains Inc.,0,has website,238,false,ChIJcV9_-h5x1oYRbYqv8R6YVK8,4.9,135,
Almandel,"314 E 6th St, Tucson, AZ 85705, USA",,clothing_store,fourth-ave-downtown,https://maps.google.com/?q=Almandel%20314%20E%206th%20St%2C%20Tucson%2C%20AZ%2085705%2C%20USA,,1,,,0,no website,239,false,ChIJO-ZfewBx1oYRYe_FnX2b7Ck,,,almandeltucson.com; almandelaz.com
"S & R LLC, dba Del Sol Stores","329 E 6th St, Tucson, AZ 85705, USA",+1 520-620-1311,clothing_store,fourth-ave-downtown,https://maps.google.com/?q=S%20%26%20R%20LLC%2C%20dba%20Del%20Sol%20Stores%20329%20E%206th%20St%2C%20Tucson%2C%20AZ%2085705%2C%20USA,http://delsolstores.com/,2,shopify,NameCheap,0,has website,240,false,ChIJOd_lWRxx1oYRwAq5ESCGB5Y,4.2,10,
Classi & Funky Heads,"433 N 4th Ave, Tucson, AZ 85705, USA",,clothing_store,fourth-ave-downtown,https://maps.google.com/?q=Classi%20%26%20Funky%20Heads%20433%20N%204th%20Ave%2C%20Tucson%2C%20AZ%2085705%2C%20USA,,1,,,0,no website,241,false,ChIJuwUIb0hx1oYRSEfR7JeF0Ns,,,classifunkyheads.com; classifunkyheadstucson.com
Hippie Gypsy,"351 N 4th Ave, Tucson, AZ 85705, USA",+1 520-624-0667,clothing_store,fourth-ave-downtown,https://maps.google.com/?q=Hippie%20Gypsy%20351%20N%204th%20Ave%2C%20Tucson%2C%20AZ%2085705%2C%20USA,,1,,,0,no website,242,false,ChIJUeZaG5dx1oYRNo_XJg-s7bE,4.6,41,hippiegypsytucson.com; hippiegypsyaz.com
Bani,"423 N 4th Ave, Tucson, AZ 85705, USA",+1 802-212-1518,jewelry_store,fourth-ave-downtown,https://maps.google.com/?q=Bani%20423%20N%204th%20Ave%2C%20Tucson%2C%20AZ%2085705%2C%20USA,,1,,,0,no website,243,false,ChIJN6mvBQBx1oYRqjkysMZe4kU,5,7,baniarizona.com
Silver Sea Jewelry,"330 N 4th Ave, Tucson, AZ 85705, USA",+1 520-624-9954,jewelry_store,fourth-ave-downtown,https://maps.google.com/?q=Silver%20Sea%20Jewelry%20330%20N%204th%20Ave%2C%20Tucson%2C%20AZ%2085705%2C%20USA,,1,,,0,no website,244,false,ChIJdYIuDx1x1oYRmVVp_Yv0iXg,4.9,76,silverseajewelrytucson.com; silverseajewelryaz.com
4th Avenue Gems,"604 N 4th Ave, Tucson, AZ 85705, USA",,jewelry_store,fourth-ave-downtown,https://maps.google.com/?q=4th%20Avenue%20Gems%20604%20N%204th%20Ave%2C%20Tucson%2C%20AZ%2085705%2C%20USA,,1,,,0,no website,245,false,ChIJW1ymorFx1oYRFpCAXcEsD2Y,5,4,4thavenuegems.com; 4thavenuegemstucson.com
Fusion Permanent Jewelry,"347 E 4th St, Tucson, AZ 85705, USA",,jewelry_store,fourth-ave-downtown,https://maps.google.com/?q=Fusion%20Permanent%20Jewelry%20347%20E%204th%20St%2C%20Tucson%2C%20AZ%2085705%2C%20USA,http://www.fusionweldedjewelry.com/,2,wix,GoDaddy.com,0,has website,246,false,ChIJ41iAXBjh1YYRkL6wStf6554,4.9,65,
14k Jewelers,"9 N 6th Ave, Tucson, AZ 85701, USA",+1 520-617-0398,jewelry_store,fourth-ave-downtown,https://maps.google.com/?q=14k%20Jewelers%209%20N%206th%20Ave%2C%20Tucson%2C%20AZ%2085701%2C%20USA,,1,,,0,no website,247,false,ChIJ42K4TVlx1oYRiSRvouDVn1s,,,14kjewelers.com; 14kjewelerstucson.com
Gold Return,"9 N 6th Ave, Tucson, AZ 85701, USA",+1 520-617-0398,jewelry_store,fourth-ave-downtown,https://maps.google.com/?q=Gold%20Return%209%20N%206th%20Ave%2C%20Tucson%2C%20AZ%2085701%2C%20USA,,1,,,0,no website,248,false,ChIJQZ1n9OFw1oYRZ0wy-p9FBDU,,,goldreturntucson.com; goldreturnaz.com
Krikawa Custom Jewelers,"21 E Congress St, Tucson, AZ 85701, USA",+1 520-322-6090,jewelry_store,fourth-ave-downtown,https://maps.google.com/?q=Krikawa%20Custom%20Jewelers%2021%20E%20Congress%20St%2C%20Tucson%2C%20AZ%2085701%2C%20USA,https://www.krikawa.com/,2,custom/unknown,GoDaddy.com,0,has website,249,false,ChIJR9-NCzFy1oYRrhYIH43bNYI,5,391,
Perri Jewelers,"1 E Congress St #111, Tucson, AZ 85701, USA",+1 520-624-4311,jewelry_store,fourth-ave-downtown,https://maps.google.com/?q=Perri%20Jewelers%201%20E%20Congress%20St%20%23111%2C%20Tucson%2C%20AZ%2085701%2C%20USA,http://www.perrijewelers.com/,2,,Tucows Domains Inc.,0,has website,250,false,ChIJHxFfzOFw1oYRq-91Y_nkSqA,5,49,
Solara,"300 E Congress St, Tucson, AZ 85701, USA",,jewelry_store,fourth-ave-downtown,https://maps.google.com/?q=Solara%20300%20E%20Congress%20St%2C%20Tucson%2C%20AZ%2085701%2C%20USA,,1,,,0,no website,251,false,ChIJSbVdrIhx1oYRzKKxS65en9Y,,,all taken
Esperanza Originals of Tucson,"1 W Broadway Blvd, Tucson, AZ 85701, USA",,jewelry_store,fourth-ave-downtown,https://maps.google.com/?q=Esperanza%20Originals%20of%20Tucson%201%20W%20Broadway%20Blvd%2C%20Tucson%2C%20AZ%2085701%2C%20USA,,1,,,0,no website,252,false,ChIJzSF82Mxx1oYR-m0BcpH4ddk,,,esperanzaoriginalsoftucson.com; esperanzaoriginalsoftucsontucson.com
ejewelry,"182 E Broadway Blvd, Tucson, AZ 85701, USA",+1 480-270-4317,jewelry_store,fourth-ave-downtown,https://maps.google.com/?q=ejewelry%20182%20E%20Broadway%20Blvd%2C%20Tucson%2C%20AZ%2085701%2C%20USA,,1,,,0,no website,253,false,ChIJR6DA461x1oYRICM7G8LYhrI,,,ejewelrytucson.com; ejewelryaz.com
Tribalinks,"267 S Stone Ave # F, Tucson, AZ 85701, USA",+1 917-657-7608,jewelry_store,fourth-ave-downtown,https://maps.google.com/?q=Tribalinks%20267%20S%20Stone%20Ave%20%23%20F%2C%20Tucson%2C%20AZ%2085701%2C%20USA,,1,,,0,no website,254,false,ChIJzaGHNuFw1oYRRkWTzMbxybk,,,tribalinkstucson.com; tribalinksaz.com
Contreras Gallery and Jewelry (Silversmiths) Custom handmade silver and turquoise jewelry.,"267 S Stone Ave, Tucson, AZ 85701, USA",,jewelry_store,fourth-ave-downtown,https://maps.google.com/?q=Contreras%20Gallery%20and%20Jewelry%20%28Silversmiths%29%20Custom%20handmade%20silver%20and%20turquoise%20jewelry.%20267%20S%20Stone%20Ave%2C%20Tucson%2C%20AZ%2085701%2C%20USA,https://www.contrerashousefineart.com/index.html,2,custom/unknown,Hostopia Canada Corp,0,has website,255,false,ChIJLyacuB5x1oYRJ5hfK2FuYlg,4.9,23,
Camino Lenor,"307 S 6th Ave, Tucson, AZ 85701, USA",+1 520-409-9892,jewelry_store,fourth-ave-downtown,https://maps.google.com/?q=Camino%20Lenor%20307%20S%206th%20Ave%2C%20Tucson%2C%20AZ%2085701%2C%20USA,https://www.caminolenor.com/,2,squarespace,Squarespace Domains LLC,0,has website,256,false,ChIJiw9Ab61x1oYRGveojLCeqPI,,,
GJX Gem & Jewelry Exchange,"198 S Granada Ave, Tucson, AZ 85701, USA",+1 520-882-4200,jewelry_store,fourth-ave-downtown,https://maps.google.com/?q=GJX%20Gem%20%26%20Jewelry%20Exchange%20198%20S%20Granada%20Ave%2C%20Tucson%2C%20AZ%2085701%2C%20USA,https://gjx.rocks/,2,wordpress,unknown,0,has website,257,false,ChIJ66wxIpVx1oYRDSk4yo-oe-I,4.1,21,
the mineralia show,"1149 N Main Ave, Tucson, AZ 85705, USA",,jewelry_store,fourth-ave-downtown,https://maps.google.com/?q=the%20mineralia%20show%201149%20N%20Main%20Ave%2C%20Tucson%2C%20AZ%2085705%2C%20USA,,1,,,0,no website,258,false,ChIJbzbUOABx1oYRwXWN89IzbUs,,,mineraliashow.com; mineraliashowtucson.com
Gemstone Material Interiors,"1202 N Main Ave, Tucson, AZ 85705, USA",+1 520-889-1840,jewelry_store,fourth-ave-downtown,https://maps.google.com/?q=Gemstone%20Material%20Interiors%201202%20N%20Main%20Ave%2C%20Tucson%2C%20AZ%2085705%2C%20USA,http://www.g-mint.com/,2,,GoDaddy.com,0,has website,259,false,ChIJ8WyPMTxx1oYRuWFxXDsguHI,4.2,6,
Hillman Jewelers II,"544 S 6th Ave, Tucson, AZ 85701, USA",+1 520-991-0100,jewelry_store,fourth-ave-downtown,https://maps.google.com/?q=Hillman%20Jewelers%20II%20544%20S%206th%20Ave%2C%20Tucson%2C%20AZ%2085701%2C%20USA,https://hillmanjewelersii.jewelershowcase.com/,2,custom/unknown,unregistered,0,has website,260,false,ChIJSXyweOZw1oYROHX7atcDhE4,5,10,
Thistle,"439 N 6th Ave #179, Tucson, AZ 85705, USA",+1 520-812-2687,florist,fourth-ave-downtown,https://maps.google.com/?q=Thistle%20439%20N%206th%20Ave%20%23179%2C%20Tucson%2C%20AZ%2085705%2C%20USA,http://thistletucson.com/,2,weebly,Register.com - Network Solutions,0,has website,261,false,ChIJJ6ZiTzBx1oYRvNqW4PcNGw0,4.9,53,
Buds Blooms and Bad Asses LLC,"101 W 6th St, Tucson, AZ 85701, USA",+1 520-789-5173,florist,fourth-ave-downtown,https://maps.google.com/?q=Buds%20Blooms%20and%20Bad%20Asses%20LLC%20101%20W%206th%20St%2C%20Tucson%2C%20AZ%2085701%2C%20USA,http://budsbloomsandbadasses.com/,2,custom/unknown,GoDaddy.com,0,has website,262,false,ChIJD9r_vTJx1oYRSxzOT0gSbAU,4.9,125,
440 & Co.,"440 N 4th Ave, Tucson, AZ 85705, USA",+1 520-651-7404,florist,fourth-ave-downtown,https://maps.google.com/?q=440%20%26%20Co.%20440%20N%204th%20Ave%2C%20Tucson%2C%20AZ%2085705%2C%20USA,https://fourfortyco.com/,2,custom/unknown,GoDaddy.com,0,has website,263,false,ChIJVVWVdCRx1oYRhzqTwsWH_GY,5,35,
The Green Room Flowers LLC,"71 E Pennington St, Tucson, AZ 85701, USA",+1 520-273-1986,florist,fourth-ave-downtown,https://maps.google.com/?q=The%20Green%20Room%20Flowers%20LLC%2071%20E%20Pennington%20St%2C%20Tucson%2C%20AZ%2085701%2C%20USA,https://thegreenroomflowers.com/,2,shopify,Tucows Domains Inc.,0,has website,264,false,ChIJCdm1E7tx1oYRRDXhm3gNpZ0,4,41,
Studio Brambles,"657 W St Marys Rd, Tucson, AZ 85701, USA",,florist,fourth-ave-downtown,https://maps.google.com/?q=Studio%20Brambles%20657%20W%20St%20Marys%20Rd%2C%20Tucson%2C%20AZ%2085701%2C%20USA,http://studiobrambles.com/,2,squarespace,Squarespace Domains LLC,0,has website,265,false,ChIJqwAoJZX1KEQRVSHAwkJA1Eg,4.8,6,
Peyote Flowers Huichol Culture,"168 S Freeway, Tucson, AZ 85745, USA",,florist,fourth-ave-downtown,https://maps.google.com/?q=Peyote%20Flowers%20Huichol%20Culture%20168%20S%20Freeway%2C%20Tucson%2C%20AZ%2085745%2C%20USA,,1,,,0,no website,266,false,ChIJj2GQy9hw1oYRXytSp0zde3o,,,peyoteflowershuicholculture.com; peyoteflowershuicholculturetucson.com
Lily's Price Davis Flower Delivery,"1420 N Oracle Rd, Tucson, AZ 85705, USA",+1 520-524-6710,florist,fourth-ave-downtown,https://maps.google.com/?q=Lily%27s%20Price%20Davis%20Flower%20Delivery%201420%20N%20Oracle%20Rd%2C%20Tucson%2C%20AZ%2085705%2C%20USA,,1,,,0,no website,267,false,ChIJpYcJ2jZx1oYREXpoz4jt_Xk,2,2,lilyspricedavisflowerdelivery.com; lilyspricedavisflowerdeliverytucson.com
Florist of Tucson,"710 W Carmen Pl, Tucson, AZ 85705, USA",+1 520-433-1920,florist,fourth-ave-downtown,https://maps.google.com/?q=Florist%20of%20Tucson%20710%20W%20Carmen%20Pl%2C%20Tucson%2C%20AZ%2085705%2C%20USA,,1,,,0,no website,268,false,ChIJ15aP34lx1oYRDV6R0yjdN8I,4.9,36,floristoftucsontucson.com; floristoftucsonaz.com
Bloom Maven,"160 South Avenida del Convento STE 150, Tucson, AZ 85745, USA",+1 520-534-9997,florist,fourth-ave-downtown,https://maps.google.com/?q=Bloom%20Maven%20160%20South%20Avenida%20del%20Convento%20STE%20150%2C%20Tucson%2C%20AZ%2085745%2C%20USA,http://www.bloommaven.com/,2,squarespace,GoDaddy.com,0,has website,269,false,ChIJzxpND9hw1oYRDwT4wYpLiIM,4.4,39,
